Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under-five_deaths,Polio,Total_expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1-19_years,thinness_5-9_years,Income_composition_of_resources,Schooling,child_mortality_rate,immunization_avg,economic_strength,education_index,mortality_pressure
Sri Lanka,2000,Developing,71.5,175.0,1.791759469228055,1.45,4.11889052178302,91.0,9.71281119135942,14.1,1.9459101490553128,99.0,3.77,99.0,0.0953101798043248,6.7758365031062855,9.833923089150218,15.3,15.5,0.677,12.4,3.737669618283368,96.33333333333333,4.587241312602956,8.3948,175.09531017980433
Sudan,2015,Developing,64.1,225.0,4.07753744390572,3.77,0.0,93.0,8.184792654165078,43.35,4.454347296253507,93.0,5.75,93.0,0.262364264467491,7.829982221044842,15.167416352284144,3.3,3.4,0.488,7.2,8.531884740159228,93.0,3.821031323869883,3.5136,225.2623642644675
Sudan,2014,Developing,63.8,229.0,4.0943445622221,0.01,5.53972766355078,94.0,6.517671272912275,43.35,4.465908118654584,94.0,8.43,94.0,0.262364264467491,7.686115603596239,17.446175823457096,3.3,3.4,0.485,7.2,8.560252680876683,94.0,3.7277660677441755,3.492,229.2623642644675
Sudan,2013,Developing,63.5,232.0,4.110873864173311,0.01,5.4330026217170575,93.0,7.942362237674335,43.35,4.48863636973214,93.0,8.42,93.0,0.262364264467491,7.578998300474076,17.422363978496797,3.3,3.4,0.478,7.0,8.599510233905452,93.0,3.622761187626608,3.346,232.2623642644675
Sudan,2012,Developing,63.2,235.0,4.127134385045092,0.01,5.400522774082798,92.0,9.050640993218508,43.35,4.499809670330265,92.0,8.2,92.0,0.262364264467491,7.546390491831213,15.09622021163057,3.3,3.4,0.468,6.8,8.626944055375358,92.0,3.531710750177008,3.1824,235.2623642644675
Sudan,2011,Developing,62.7,241.0,4.127134385045092,2.12,5.286696177854022,93.0,8.633552992532433,43.35,4.5217885770490405,93.0,8.3,93.0,0.262364264467491,7.419295301704415,17.3756276580613,3.3,3.4,0.463,7.0,8.648922962094133,93.0,3.4351337246891442,3.241,241.2623642644675
Sudan,2010,Developing,62.5,243.0,4.143134726391533,1.77,5.153348173243992,75.0,6.523562306149512,43.35,4.532599493153256,9.0,7.97,9.0,0.262364264467491,7.298092447993557,17.353159015823675,3.3,3.4,0.461,7.0,8.67573421954479,31.0,3.3644206185250303,3.2270000000000003,243.2623642644675
Sudan,2009,Developing,62.0,248.0,4.158883083359672,1.99,2.8933502566504217,72.0,4.23410650459726,43.35,4.553876891600541,81.0,8.4,81.0,0.262364264467491,7.1130479519943535,15.029122753717616,3.3,3.4,0.456,6.8,8.712759974960214,78.0,3.2435498661094253,3.1008,248.2623642644675
Sudan,2008,Developing,61.8,251.0,4.174387269895637,2.01,4.864732614360749,78.0,4.867534450455582,43.35,4.564348191467836,85.0,8.17,86.0,0.262364264467491,7.1643559086483934,17.310668633526532,3.3,3.4,0.444,6.3,8.738735461363472,83.0,3.180974023439887,2.7972,251.2623642644675
Sudan,2007,Developing,61.4,254.0,4.189654742026425,2.01,4.46742041639477,78.0,5.793013608384144,43.35,4.584967478670572,84.0,4.72,84.0,0.262364264467491,7.018128888063355,17.290036682069047,3.3,3.4,0.44,6.4,8.774622220696997,82.0,3.0879767107478764,2.8160000000000003,254.2623642644675
Sudan,2006,Developing,61.0,26.0,4.204692619390966,1.9,4.116380920007924,6.0,5.43372200355424,43.35,4.605170185988092,77.0,3.93,78.0,0.1823215567939546,6.796688920921944,12.665915453021086,3.3,3.4,0.43,6.2,8.809862805379058,53.666666666666664,2.9225762359964356,2.666,26.182321556793955
Sudan,2005,Developing,67.0,261.0,4.204692619390966,1.55,3.653003435149657,22.0,7.226209010100671,43.35,4.624972813284271,78.0,3.18,78.0,0.1823215567939546,6.523200999917113,15.179537581884428,3.3,3.4,0.423,6.1,8.829665432675236,59.333333333333336,2.7593140229649387,2.5803,261.18232155679397
Sudan,2004,Developing,59.7,278.0,4.23410650459726,1.59,3.638764401116776,91.0,9.165656764349542,43.35,4.634728988229636,74.0,3.39,74.0,0.1823215567939546,6.3395996837198485,14.974384108323877,3.3,3.4,0.415,5.7,8.868835492826896,79.66666666666667,2.630933868743737,2.3655,278.18232155679397
Sudan,2003,Developing,59.6,278.0,4.248495242049359,1.74,3.5932670313137987,91.0,8.385260520155413,43.35,4.653960350157523,69.0,3.18,69.0,0.1823215567939546,6.171154473364513,17.197727104566493,3.3,3.4,0.409,5.6,8.902455592206882,76.33333333333333,2.524002179606086,2.2903999999999995,278.18232155679397
Sudan,2002,Developing,59.4,277.0,4.262679877041316,1.59,3.4538807662930844,91.0,8.41847721847708,43.35,4.672828834461906,6.0,2.95,6.0,0.1823215567939546,6.023814973652501,17.171695441084683,3.3,3.4,0.403,5.6,8.935508711503221,34.333333333333336,2.427597434381958,2.2568,277.18232155679397
Sudan,2001,Developing,58.9,283.0,4.276666119016055,1.81,3.3972126722418863,91.0,8.38091517312361,43.35,4.691347882229144,66.0,2.96,66.0,0.1823215567939546,5.936283297566354,12.54060013521346,3.3,3.4,0.399,5.6,8.9680140012452,74.33333333333333,2.3685770357289755,2.2344,283.18232155679397
Sudan,2000,Developing,58.6,284.0,4.276666119016055,1.76,3.461351615844064,91.0,7.964155718840937,43.35,4.700480365792417,62.0,3.23,62.0,0.0953101798043248,5.892633860083897,14.81817566398482,3.3,3.4,0.394,5.5,8.977146484808472,71.66666666666667,2.3216977408730552,2.1670000000000003,284.0953101798043
Suriname,2015,Developing,71.6,176.0,0.0,3.77,0.0,89.0,0.0,58.3,0.0,89.0,5.75,89.0,0.3364722366212129,9.084775172354892,10.921052462350916,3.5,3.5,0.723,12.7,0.0,89.0,6.568292449612587,9.182099999999998,176.3364722366212
Suriname,2014,Developing,71.4,178.0,0.0,6.32,7.033005933106929,85.0,0.0,57.7,0.0,85.0,5.69,85.0,0.3364722366212129,9.165914373118916,13.21390099549247,3.5,3.5,0.722,12.7,0.0,85.0,6.617790177391857,9.1694,178.3364722366212
Suriname,2013,Developing,71.2,179.0,0.0,6.02,7.024624979452669,86.0,0.0,57.0,0.0,86.0,5.96,86.0,0.3364722366212129,9.15752686791839,10.901450433054308,3.5,3.5,0.719,12.7,0.0,86.0,6.5842618180333226,9.1313,179.3364722366212
Suriname,2012,Developing,71.3,178.0,0.0,5.73,7.064181164279642,84.0,0.0,56.3,0.0,84.0,6.9,84.0,0.6418538861723948,9.134906816563518,10.892619740585417,3.5,3.4,0.708,12.7,0.0,84.0,6.46751402612697,8.991599999999998,178.64185388617238
Suriname,2011,Developing,76.0,187.0,0.0,5.64,6.897832567105562,86.0,0.0,55.5,0.0,86.0,5.93,86.0,0.0953101798043248,9.026414759772946,13.183627794508103,3.5,3.4,0.704,12.5,0.0,86.0,6.354595990880154,8.799999999999999,187.09531017980433
Suriname,2010,Developing,73.0,19.0,0.0,5.26,4.605979395989346,86.0,0.0,54.8,0.0,96.0,5.81,96.0,0.4054651081081644,6.7266090152606255,10.87073752300741,3.5,3.4,0.7,12.3,0.0,92.66666666666667,4.708626310682438,8.61,19.405465108108164
Suriname,2009,Developing,70.0,196.0,0.0,5.13,6.7868004421534245,87.0,0.0,54.1,0.0,85.0,6.14,87.0,0.4700036292457356,8.915278036256396,10.870851554594283,3.5,3.4,0.696,12.1,0.0,86.33333333333333,6.205033513234451,8.4216,196.47000362924572
Suriname,2008,Developing,69.8,196.0,0.0,4.94,6.704948035448007,84.0,0.0,53.3,0.0,85.0,5.92,85.0,0.7884573603642702,8.833340724648975,13.15221145818915,3.5,3.4,0.691,11.9,0.0,84.66666666666667,6.103838440732441,8.2229,196.78845736036428
Suriname,2007,Developing,69.5,22.0,0.0,4.72,6.530921224880472,84.0,0.0,52.6,0.0,84.0,5.92,84.0,0.5877866649021191,8.659108528354782,8.695506726812653,3.5,3.4,0.684,11.7,0.0,84.0,5.922830233394671,8.0028,22.58778666490212
Suriname,2006,Developing,69.3,199.0,0.0,4.52,4.3013610080266,84.0,0.0,51.8,0.0,84.0,6.22,84.0,0.4700036292457356,6.270837191688622,8.601166625192416,3.5,3.4,0.678,11.5,0.0,84.0,4.251627615964885,7.797000000000001,199.47000362924572
Suriname,2005,Developing,68.9,25.0,0.0,4.47,6.040065790575879,83.0,0.0,51.1,0.0,84.0,6.78,83.0,0.4700036292457356,8.187823611106682,13.120255156667866,3.5,3.4,0.672,11.3,0.0,83.33333333333333,5.502217466663691,7.593600000000001,25.470003629245735
Suriname,2004,Developing,68.3,214.0,0.0,4.55,1.6549038297934693,91.0,0.0,5.4,0.0,84.0,6.88,85.0,0.6418538861723948,3.6240136794347655,10.806976692573077,3.5,3.5,0.0,11.1,0.0,86.66666666666667,0.0,0.0,214.64185388617238
Suriname,2003,Developing,68.0,223.0,0.0,4.53,3.5075436423137054,91.0,0.0,49.7,0.0,74.0,6.62,75.0,0.6931471805599453,5.576478887028474,13.098752829171106,3.5,3.5,0.0,10.9,0.0,80.0,0.0,0.0,223.69314718055995
Suriname,2002,Developing,67.9,221.0,0.0,4.41,5.528282546754538,91.0,0.0,49.0,0.0,74.0,7.14,73.0,0.9555114450274363,7.711331070481331,10.786118082917648,3.5,3.5,0.0,11.0,0.0,79.33333333333333,0.0,0.0,221.95551144502744
Suriname,2001,Developing,67.7,219.0,0.0,4.23,5.258606756294765,91.0,0.0,48.3,0.0,65.0,8.38,68.0,1.029619417181158,7.377618348349796,10.774257769108472,3.6,3.5,0.0,11.0,0.0,74.66666666666667,0.0,0.0,220.02961941718115
Suriname,2000,Developing,67.4,224.0,0.0,4.29,5.595394407251879,91.0,0.0,47.6,0.0,7.0,9.65,71.0,0.3364722366212129,7.544130124693459,10.762996270311298,3.6,3.6,0.0,11.1,0.0,56.333333333333336,0.0,0.0,224.3364722366212
Swaziland,2015,Developing,58.9,373.0,1.0986122886681098,3.77,0.0,9.0,0.0,32.3,1.3862943611198906,84.0,5.75,9.0,2.091864061678393,8.051317067488753,11.789890312580804,4.0,4.1,0.541,11.4,2.4849066497880004,34.0,4.355762533511416,6.167400000000001,375.0918640616784
Swaziland,2014,Developing,58.4,382.0,1.0986122886681098,0.01,6.355047220502887,98.0,0.0,31.8,1.3862943611198906,98.0,9.25,98.0,2.1162555148025524,8.150569404308944,11.77219263068247,4.3,4.3,0.541,11.4,2.4849066497880004,98.0,4.409458047731139,6.167400000000001,384.11625551480256
Swaziland,2013,Developing,57.6,393.0,1.0986122886681098,0.01,6.565202524141995,98.0,0.0,31.2,1.3862943611198906,98.0,9.66,98.0,2.379546134130174,8.188622377772248,14.055674044947644,4.5,4.6,0.539,11.4,2.4849066497880004,98.0,4.413667461619242,6.1446000000000005,395.3795461341302
Swaziland,2012,Developing,56.5,412.0,1.0986122886681098,0.01,6.580962792115279,95.0,0.0,3.7,1.3862943611198906,92.0,8.76,95.0,2.580216829592325,8.256481582760511,14.037180223642483,4.8,4.9,0.534,11.3,2.4849066497880004,94.0,4.408961165194113,6.034200000000001,414.5802168295923
Swaziland,2011,Developing,55.0,438.0,1.0986122886681098,5.2,6.60219310300847,91.0,0.0,3.2,1.3862943611198906,85.0,8.61,91.0,2.815408719422709,8.277735599355461,14.018662808184525,5.1,5.2,0.526,11.2,2.4849066497880004,89.0,4.354088925260973,5.8911999999999995,440.8154087194227
Swaziland,2010,Developing,53.6,459.0,1.0986122886681098,4.93,4.059351132077814,89.0,5.749392985908253,29.7,1.6094379124341005,89.0,8.47,89.0,3.1179499062782403,5.914149650572416,11.718670536707773,5.4,5.6,0.523,11.0,2.7080502011022105,89.0,3.0931002672493735,5.753,462.1179499062782
Swaziland,2009,Developing,52.6,46.0,1.3862943611198906,4.9,3.883961998311251,88.0,3.295836866004329,29.3,1.6094379124341005,89.0,8.46,88.0,3.5467396869528134,5.809694213362684,11.68415236975857,5.8,5.9,0.519,10.8,2.9957322735539913,88.33333333333333,3.0152312967352333,5.605200000000001,49.54673968695281
Swaziland,2008,Developing,51.4,477.0,1.3862943611198906,4.87,6.025881197622475,9.0,0.6931471805599453,28.9,1.6094379124341005,89.0,8.19,88.0,3.7184382563554808,7.95276931080637,13.962980111546551,6.1,6.3,0.514,10.6,2.9957322735539913,62.0,4.087723425754474,5.4484,480.71843825635545
Swaziland,2007,Developing,50.0,51.0,1.3862943611198906,5.55,3.792484677897943,92.0,0.0,28.5,1.6094379124341005,88.0,7.5,87.0,3.730501128804756,5.853603738931443,13.945165070190296,6.5,6.7,0.508,10.5,2.9957322735539913,89.0,2.973630699377173,5.334,54.730501128804754
Swaziland,2006,Developing,47.8,564.0,1.3862943611198906,5.53,6.082402098619286,93.0,0.0,28.2,1.6094379124341005,88.0,6.81,87.0,3.7999735016195233,7.985609342115472,11.630841825071846,6.9,7.1,0.502,9.9,2.9957322735539913,89.33333333333333,4.008775889741967,4.9698,567.7999735016195
Swaziland,2005,Developing,46.0,63.0,1.3862943611198906,5.08,5.922021075812612,95.0,0.0,27.8,1.6094379124341005,88.0,6.8,86.0,3.914021008090819,7.963760001125245,11.660258672841705,7.3,7.5,0.495,9.7,2.9957322735539913,89.66666666666667,3.9420612005569966,4.8015,66.91402100809081
Swaziland,2004,Developing,45.6,69.0,1.3862943611198906,5.78,3.6490615553208015,93.0,0.0,27.4,1.6094379124341005,88.0,5.88,86.0,3.937690752176724,7.836224968158826,9.880935148065616,7.7,7.9,0.492,9.4,2.9957322735539913,89.0,3.855422684334142,4.6248000000000005,72.93769075217672
Swaziland,2003,Developing,45.9,6.0,1.3862943611198906,5.65,1.3400212010612718,9.0,5.860786223465865,27.1,1.6094379124341005,87.0,5.71,85.0,3.943521672487517,3.1778242206563245,12.14096329483374,8.2,8.4,0.493,9.1,2.9957322735539913,60.333333333333336,1.566667340783568,4.4863,9.943521672487517
Swaziland,2002,Developing,46.4,587.0,1.3862943611198906,5.52,4.883121014852836,88.0,3.6375861597263857,26.7,1.6094379124341005,87.0,5.16,85.0,3.929862923556477,7.189919326096211,7.546446273746024,8.6,8.8,0.502,9.2,2.9957322735539913,86.66666666666667,3.609339501700298,4.618399999999999,590.9298629235565
Swaziland,2001,Developing,47.1,568.0,1.3862943611198906,6.72,4.974107756846868,86.0,3.912023005428146,26.3,1.6094379124341005,87.0,5.11,84.0,3.9080149840306073,7.271449992286194,12.060630601879817,9.0,9.2,0.506,9.3,2.9957322735539913,85.66666666666667,3.6793536960968143,4.7058,571.9080149840306
Swaziland,2000,Developing,48.4,536.0,1.3862943611198906,7.19,3.2664016922463945,83.0,2.3978952727983707,25.9,1.6094379124341005,87.0,5.26,84.0,3.858622228701031,7.401510041179976,11.992068452755603,9.4,9.6,0.516,9.4,2.9957322735539913,84.66666666666667,3.8191791812488676,4.8504000000000005,539.858622228701
Sweden,2015,Developed,82.4,53.0,0.0,3.77,0.0,67.0,3.1354942159291497,59.5,0.0,98.0,5.75,98.0,0.0953101798043248,8.62806501646938,16.097809981015825,1.5,1.4,0.909,15.9,0.0,87.66666666666667,7.842911099970666,14.453100000000001,53.09531017980432
Sweden,2014,Developed,82.3,54.0,0.0,7.3,7.041597475926992,67.0,3.295836866004329,59.0,0.0,98.0,11.93,98.0,0.0953101798043248,8.685956411290743,13.784651270458228,1.5,1.3,0.906,15.8,0.0,87.66666666666667,7.869476508629413,14.314800000000002,54.09531017980432
Sweden,2013,Developed,81.9,57.0,0.0,7.3,7.101401079639117,67.0,3.951243718581428,58.5,0.0,98.0,11.97,98.0,0.0953101798043248,8.745801021529479,11.476053990194323,1.4,1.3,0.904,15.8,0.0,87.66666666666667,7.906204123462649,14.2832,57.09531017980432
Sweden,2012,Developed,81.7,57.0,0.0,7.4,9.300914195660686,53.0,3.4339872044851463,58.1,0.0,98.0,11.8,98.0,0.0953101798043248,10.953185766858256,16.068839753351906,1.4,1.3,0.903,15.8,0.0,83.0,9.890726747473005,14.2674,57.09531017980432
Sweden,2011,Developed,81.7,58.0,0.0,7.4,9.348245556860926,42.0,3.295836866004329,57.7,0.0,98.0,11.7,98.0,0.0953101798043248,10.995314994600106,16.061442121407552,1.4,1.3,0.901,16.0,0.0,79.33333333333333,9.906778810134696,14.416,58.09531017980432
Sweden,2010,Developed,81.5,58.0,0.0,7.2,6.658329027016702,95.0,1.9459101490553128,57.3,0.0,98.0,9.47,98.0,0.0953101798043248,8.571161527587016,16.05389062087309,1.3,1.3,0.895,15.8,0.0,97.0,7.671189567190379,14.141000000000002,58.09531017980432
Sweden,2009,Developed,81.4,62.0,0.0,7.3,6.526651598091937,95.0,1.3862943611198906,56.9,0.0,98.0,9.94,98.0,0.0953101798043248,8.440007997159675,16.04536537549838,1.3,1.3,0.898,15.8,0.0,97.0,7.579127181449389,14.188400000000001,62.09531017980432
Sweden,2008,Developed,81.1,62.0,0.0,6.9,9.000432698930796,95.0,3.258096538021482,56.5,0.0,98.0,9.23,98.0,0.0953101798043248,10.9285939868694,16.0368463322891,1.3,1.3,0.897,15.7,0.0,97.0,9.802948806221853,14.0829,62.09531017980432
Sweden,2007,Developed,89.0,63.0,0.0,6.9,8.935165309385688,95.0,0.6931471805599453,56.1,0.0,98.0,8.92,98.0,0.0953101798043248,10.884167657613354,13.726562397528946,1.3,1.3,0.895,15.8,0.0,97.0,9.741330053563951,14.141000000000002,63.09531017980432
Sweden,2006,Developed,88.0,64.0,0.0,6.5,8.75943577181435,95.0,2.995732273553991,55.7,0.0,98.0,8.95,98.0,0.0953101798043248,10.74197827800119,9.1958356857733,1.3,1.3,0.892,15.9,0.0,97.0,9.58184462397706,14.1828,64.09531017980433
Sweden,2005,Developed,85.0,66.0,0.0,6.5,6.396995053577627,95.0,2.6390573296152584,55.3,0.0,98.0,9.6,98.0,0.0953101798043248,8.386253443292329,13.742480619907546,1.3,1.3,0.89,16.0,0.0,97.0,7.463765564530173,14.24,66.09531017980433
Sweden,2004,Developed,83.0,7.0,0.0,6.6,8.664640938527594,95.0,1.791759469228055,54.9,0.0,99.0,9.9,99.0,0.0953101798043248,10.655922567692832,16.012016210269145,1.3,1.3,0.888,16.0,0.0,97.66666666666667,9.462459240111235,14.208,7.095310179804325
Sweden,2003,Developed,82.0,69.0,0.0,6.9,8.53078271770416,95.0,1.3862943611198906,54.4,0.0,99.0,9.31,99.0,0.0953101798043248,10.517657145085307,16.008083220793743,1.3,1.3,0.882,15.9,0.0,97.66666666666667,9.276573601965241,14.0238,69.09531017980433
Sweden,2002,Developed,79.9,71.0,0.0,6.9,8.293824582278415,95.0,2.302585092994046,53.9,0.0,99.0,9.23,99.0,0.0953101798043248,10.29460842558359,16.00436229178189,1.3,1.3,0.88,15.9,0.0,97.66666666666667,9.05925541451356,13.992,71.09531017980433
Sweden,2001,Developed,79.8,73.0,0.0,6.6,8.176264039004854,95.0,1.791759469228055,53.4,0.0,99.0,8.86,99.0,0.0953101798043248,10.202489484316612,13.698523830170611,1.3,1.3,0.877,15.9,0.0,97.66666666666667,8.947583277745668,13.9443,73.09531017980433
Sweden,2000,Developed,79.6,73.0,0.0,6.2,8.21357881788387,95.0,4.0943445622221,52.8,0.0,99.0,8.18,99.0,0.0953101798043248,10.284815352177375,13.695848257595587,1.4,1.3,0.873,15.9,0.0,97.66666666666667,8.978643802450849,13.880700000000001,73.09531017980433
Switzerland,2015,Developed,83.4,49.0,0.0,3.77,0.0,95.0,3.58351893845611,57.4,0.0,97.0,5.75,97.0,0.0953101798043248,9.103961827191394,15.929642977220125,0.4,0.3,0.938,16.0,0.0,96.33333333333333,8.539516193905527,15.008,49.09531017980432
Switzerland,2014,Developed,83.2,51.0,0.0,9.61,9.877190373329496,95.0,3.1780538303479458,57.0,0.0,96.0,11.66,96.0,0.0953101798043248,11.359955953938377,15.918259607077609,0.4,0.3,0.936,15.9,0.0,95.66666666666667,10.63291877288632,14.8824,51.09531017980432
Switzerland,2013,Developed,83.0,52.0,0.0,9.73,9.857445973194242,95.0,5.170483995038151,56.6,0.0,96.0,11.71,96.0,0.0953101798043248,11.346397187355397,13.698242764547809,0.4,0.3,0.934,15.8,0.0,95.66666666666667,10.59753497298994,14.757200000000001,52.09531017980432
Switzerland,2012,Developed,82.7,54.0,0.0,9.86,9.819036335901094,95.0,4.127134385045092,56.2,0.0,96.0,11.59,96.0,0.0953101798043248,11.328586530036697,15.894559772693956,0.5,0.3,0.932,15.7,0.0,95.66666666666667,10.558242645994202,14.6324,54.09531017980432
Switzerland,2011,Developed,82.6,55.0,0.0,9.99,9.842880881933567,95.0,6.432940092739179,55.8,0.0,96.0,11.21,96.0,0.0953101798043248,11.385085782985888,15.883941580740146,0.5,0.3,0.932,15.6,0.0,95.66666666666667,10.610899949742848,14.539200000000001,55.09531017980432
Switzerland,2010,Developed,82.3,57.0,0.0,10.01,7.696026651597212,95.0,4.356708826689592,55.4,0.0,96.0,11.7,95.0,0.0953101798043248,11.21556629905521,13.570249201396445,0.5,0.4,0.92,15.4,0.0,95.33333333333333,10.318320995130794,14.168000000000001,57.09531017980432
Switzerland,2009,Developed,82.1,6.0,0.0,10.15,9.596678784135095,95.0,6.865891074883439,55.0,0.0,96.0,11.0,95.0,0.0953101798043248,11.151574907365909,15.862407213488352,0.5,0.4,0.916,15.3,0.0,95.33333333333333,10.214842615147173,14.014800000000001,6.095310179804325
Switzerland,2008,Developed,82.0,6.0,0.0,10.29,7.642646685476189,95.0,7.612336837167746,54.6,0.0,96.0,1.29,95.0,0.0953101798043248,11.186094562754826,15.849912368799258,0.5,0.4,0.914,15.3,0.0,95.33333333333333,10.224090430357911,13.984200000000001,6.095310179804325
Switzerland,2007,Developed,81.7,63.0,0.0,10.44,9.383733378463052,95.0,6.923628628138427,54.1,0.0,94.0,1.21,94.0,0.0953101798043248,11.05444665363006,15.837206189732724,0.5,0.4,0.911,15.3,0.0,94.33333333333333,10.070600901456986,13.938300000000002,63.09531017980432
Switzerland,2006,Developed,81.5,65.0,0.0,10.24,9.268522660311037,95.0,0.0,53.7,0.0,94.0,1.39,94.0,0.0953101798043248,10.956926865015314,15.828269281143315,0.6,0.4,0.904,15.2,0.0,94.33333333333333,9.905061885973844,13.7408,65.09531017980433
Switzerland,2005,Developed,81.1,66.0,0.0,10.15,9.215959535862352,95.0,4.110873864173311,53.2,0.0,94.0,1.86,94.0,0.0953101798043248,10.911418951234044,15.821993697251036,0.6,0.4,0.899,15.2,0.0,94.33333333333333,9.809365637159406,13.6648,66.09531017980433
Switzerland,2004,Developed,81.0,69.0,0.0,10.55,9.158682861375222,95.0,3.688879454113936,52.8,0.0,95.0,1.96,93.0,0.0953101798043248,10.882884085506976,15.81558768271272,0.6,0.4,0.895,15.1,0.0,94.33333333333333,9.740181256528745,13.5145,69.09531017980433
